id,wbId,name,original_en_word_count,improved_en_word_count,improvement_pct,status,error_reason
156586,WB192084,Bushmills Sherry Cask Reserve,104,111,6.7,success,
156588,WB6500,Springbank 11 Years Old 1997 Madeira Wood Expressions,86,112,30.2,success,
156591,WB149464,Ardbeg Blaaack Committee  Release,104,107,2.9,success,
156598,WB166593,Elsburn The Wayfare Batch 001,87,109,25.3,success,
156599,WB205826,Redbreast 2002 Single Cask Nr.34970 16 Years Old,99,109,10.1,success,
156601,WB131174,Laphroaig Lp10 Elements of Islay,124,107,-13.7,success,
156603,WB4578,Arran 9 Years Old 1998 Bourbon Single Cask Nr.689,114,113,-0.9,success,
156610,WB250928,Ardbeg Spectacular,111,107,-3.6,success,
156614,WB114012,Port Charlotte 16 Years Old 2001 Octomore Farm,91,107,17.6,success,
156619,WB129428,Chichibu 2012 Intergalactic Series Edition 1 Cask Nr.2112,103,123,19.4,success,
156621,WB117355,Bushmills 2008 Distillery Exclusive,82,125,52.4,success,
156624,WB50619,Yoichi 20 Years Old,135,128,-5.2,success,
156628,WB196427,Redbreast 27 Years Old Batch 2,124,129,4.0,success,
156634,WB189577,Ben Nevis Coire Leis,96,123,28.1,success,
156635,WB8824,Longrow 21 Years Old 1974 Cask Nr.1549,103,106,2.9,success,
156636,WB299,Brora 30 Years Old 5Th Release Diageo Special Releases 2006,97,104,7.2,success,
156641,WB113290,Chichibu 2011 - Asta Morris Cask Nr.1552,102,100,-2.0,success,
156643,WB235105,Glenturret Triple Wood 2023 Release,86,104,20.9,success,
156644,WB222582,Glenfarclas 1997 Cask Nr.3,102,105,2.9,success,
156651,WB58556,Bowmore Bw4 Elements of Islay,92,113,22.8,success,
156653,WB101579,Ben Nevis 25 Years Old 1991 Single Cask Nr.3711,91,116,27.5,success,
156654,WB59050,Arran 1999 Bourbon - Single Cask Nr.45,117,126,7.7,success,
156655,WB235818,Macallan Amber Maedow The Harmony Collection,102,115,12.7,success,
156656,WB118412,Royal Lochnagar 12 Years Old House Baratheon,115,121,5.2,success,
156657,WB234017,Glenfiddich 12 Years Old Distillery Bottling,111,111,0.0,success,
156664,WB44586,Laphroaig An Cuan Mor,110,120,9.1,success,
156665,WB187889,Balvenie 25 Years Old Rare Marriages,109,107,-1.8,success,
156668,WB80084,Laphroaig Cairdeas Feis Ile 2016,118,111,-5.9,success,
156672,WB138743,Macallan 40 Years Old 1979 Fine & Rare Cask Nr.2803,135,129,-4.4,success,
156675,WB238885,Ardbeg 23 Years Old Vintage_Y2K 2024,104,102,-1.9,success,
156676,WB51152,Johnnie Walker Blue Label,87,101,16.1,success,
156679,WB202332,Macallan Classic Cut Limited 2022 Edition,103,97,-5.8,success,
156681,WB221114,Glengoyne 15 Years Old Scottish Oak Wood Finish,108,105,-2.8,success,
156682,WB278,Royal Lochnagar Selected Reserve Bottled 1980s 75cl,105,109,3.8,success,
156683,WB36788,Dalmore King Alexander III,100,122,22.0,success,
156684,WB41070,Highland Park Harald The Warrior Series,98,123,25.5,success,
156687,WB88921,Finlaggan Original,104,124,19.2,success,
156689,WB157120,The Essence of Suntory Rice Whisky 2020,83,119,43.4,success,
156690,WB188663,Deanston Chronicles Edition 1 Distillery Exclusive,93,124,33.3,success,
156693,WB80428,Mackmyra Blomstertid,91,98,7.7,success,
156694,WB208179,Kanosuke Limited Edition 2022,89,95,6.7,success,
156702,WB209800,Redbreast 19 Years Old Single Pot Still Cask Nr.10755,105,108,2.9,success,
156703,WB168585,Redbreast 12 Years Old Cask Strength Batch B1/20,104,109,4.8,success,
156704,WB72893,Bowmore The Devil's Casks - Small Batch Release III,95,104,9.5,success,
156705,WB115290,Macallan Edition No 4 Limited Release 750 ml,105,114,8.6,success,
156706,WB8854,Bowmore 1966 Samaroli Bouquet,113,110,-2.7,success,
156709,WB216802,Aberlour Batch Release Batch 0007,110,130,18.2,success,
156710,WB116056,Balvenie 15 Years Old Single Barrel Nr.1464,112,123,9.8,success,
156711,WB142493,Arran 10 Years Old Small Batch,109,123,12.8,success,
156714,WB188331,Chichibu 2015 Intergalactic Series Edition 6 Cask Nr.5486,96,110,14.6,success,
156716,WB235293,Aberlour Batch Release Batch 0008,96,110,14.6,success,
156717,WB108548,Chichibu 2010 - Matsuri Festival 2018 Cask Nr.2633,122,115,-5.7,success,
156722,WB119052,Glengoyne 12 Years Old Single Cask Nr.2685,94,111,18.1,success,
156724,WB108873,Starward Wine Cask Edition 2017/13,117,107,-8.5,success,
156725,WB54702,Aberlour A'bunadh Batch 48,98,104,6.1,success,
156735,WB1837,Arran 1998 Pineau Des Charentes,105,108,2.9,success,
156739,WB180011,Glengoyne 2007 The Distillery Cask Nr.911,99,114,15.2,success,
156745,WB213542,Jameson Gara Guzu Brewery Edition,88,109,23.9,success,
156747,WB2908,Glengoyne 21 Years Old Sherry,112,113,0.9,success,
156754,WB45181,Old Pulteney Navigator,89,104,16.9,success,
156756,WB180111,Midleton 1995 Single Cask Nr.980,93,112,20.4,success,
156758,WB193478,Arran 24 Years Old 1996 Premium Cask Nr.1996/839,116,106,-8.6,success,
156759,WB98477,Arran 20 Years Old 1996 Limited Edition Cask Nr.1976,117,113,-3.4,success,
156761,WB84839,Arran 19 Years Old 1996 Limited Edition Cask Nr.368,117,116,-0.9,success,
156766,WB12686,Aberlour A'bunadh Batch 27,107,128,19.6,success,
156774,WB76879,Arran 15 Years Old 1999 Oddpopp Private Cask Nr.1999/017,113,123,8.8,success,
156777,WB116657,Arran 18 Years Old 2000 Limited Edition Cask Nr.0275,88,123,39.8,success,
156778,WB31345,Aberlour A'bunadh Batch 39,105,118,12.4,success,
156781,WB72093,Arran 10 Years Old 2004 Private Cask Nr.2004/017,123,126,2.4,success,
156782,WB62228,Aberlour A'bunadh Batch 50,112,112,0.0,success,
156784,WB35692,Aberlour A'bunadh Batch 42,104,108,3.8,success,
156787,WB136660,Arran 12 Years Old 2006 Private Cask Nr.2006/015,113,117,3.5,success,
156788,WB107458,Chichibu 2012 Mizunara Heads Cask Nr.1718,108,112,3.7,success,
156790,WB64049,Redbreast Mano A Lmh All Sherry - Limited Edition,123,117,-4.9,success,
156791,WB73886,Aberlour A'bunadh Batch 53,110,109,-0.9,success,
156792,WB133725,BenRiach 11 Years Old 2007 Cask Bottling Cask Nr.3237,117,107,-8.5,success,
156794,WB219344,BenRiach 40 Years Old The Forty,109,109,0.0,success,
156800,WB238625,Redbreast Tawny Port Cask Edition Iberian Series,117,116,-0.9,success,
156803,WB148303,Arran 9 Years Old 2009 Private Cask Nr.09/841,94,109,16.0,success,
156806,WB170166,Bushmills 28 Years Old 1992 The Causeway Collection Malaga Cask,114,111,-2.6,success,
156807,WB1002,Balvenie 31 Years Old 1973 Vintage Cask Nr.9214,91,112,23.1,success,
156808,WB24,Aberfeldy 12 Years Old,108,124,14.8,success,
156812,WB95540,Arran 2011 Private Cask Nr.2011/1862,107,107,0.0,success,
156813,WB103679,Arran 2011 Private Cask Nr.2011/1832,92,110,19.6,success,
156814,WB133726,BenRiach 9 Years Old 2009 Cask Bottling Cask Nr.6095,127,116,-8.7,success,
156821,WB221392,Arran 10 Years Old 2012 Private Cask Nr.2012/001,111,104,-6.3,success,
156822,WB136577,Arran 6 Years Old 2012 Peated Sherry,126,109,-13.5,success,
156825,WB221226,Arran 9 Years Old 2012 Private Cask Nr.2012/2601,97,105,8.2,success,
156828,WB89681,Arran 21St Anniversary Limited Edition,107,108,0.9,success,
156829,WB22081,Arran Original,106,100,-5.7,success,
156830,WB193066,Arran 7 Years Old 2013 Private Cask Nr.2013/3071,101,111,9.9,success,
156833,WB239656,Arran 2013 Small Batch,99,113,14.1,success,
156837,WB179704,Brora 20 Years Old 1982 Rare Malts Selection,98,119,21.4,success,
156840,WB138215,Arran Barrel Reserve,100,111,11.0,success,
156842,WB118814,Arran Peat Sweet And Spice Small Batch,101,108,6.9,success,
156843,WB218350,Tullamore Dew Caribbean Rum Cask,122,100,-18.0,success,
156844,WB17299,Balvenie 1978 Vintage Cask Nr.6248,105,103,-1.9,success,
156845,WB219589,Bunnahabhain 12 Years Old Cask Strength Edition 2022,111,111,0.0,success,
156852,WB188027,Arran Malt Music Festival 2021 The Arran Harmony Edition Volume 4,104,111,6.7,success,
156855,WB36771,Glenkinchie 12 Years Old Single Malt Whisky,110,117,6.4,success,
156857,WB8625,Balvenie 16 Years Old 1991 Rose 2nd Bottling,109,110,0.9,success,
156862,WB42749,Arran The Devils Punch Bowl 2 Limited Edition,100,116,16.0,success,
156863,WB68584,Bunnahabhain 11 Years Old Rubha A' Mhail Cask Nr.550 + 554,106,110,3.8,success,
156864,WB165513,BenRiach 12 Years Old The Smoky Twelve,104,115,10.6,success,
156869,WB67149,Ben Nevis 18 Years Old 1996 Single Cask Nr.1395,92,115,25.0,success,
156876,WB215224,Glenlivet 13 Years Old Distillery Exclusive,99,108,9.1,success,
156880,WB20,Balvenie 1991 Portwood,88,108,22.7,success,
156883,WB61912,BenRiach 10 Years Old 2004 10Th Anniversary Bottling Cask Nr.7257 - 7260,105,110,4.8,success,
156891,WB143460,BenRiach Peated Cask Strength Batch 2,96,113,17.7,success,
156892,WB99252,Brora 35 Years Old 13Th Release Diageo Special Releases 2014,102,107,4.9,success,
156896,WB81841,Glenrothes 1976 Single Cask Nr.2687,101,97,-4.0,success,
156897,WB132259,Bunnahabhain 1988 Champagne Finish,111,96,-13.5,success,
156898,WB73761,Bunnahabhain Ceobanach Batch No 02,109,104,-4.6,success,
156899,WB157198,Deanston 12 Years Old 2007 Calvados Cask Finish,112,102,-8.9,success,
156900,WB142430,Bunnahabhain 2003 Pedro Ximenez Finish - Limited Release,119,126,5.9,success,
156907,WB144595,Deanston 2004 The Union Release,115,118,2.6,success,
156910,WB44017,Glenrothes Manse Reserve,87,117,34.5,success,
156914,WB75317,Glenrothes Select Reserve Special Cask Reserve,105,120,14.3,success,
156916,WB821,Glenrothes 25 Years Old Limited Release,101,122,20.8,success,
156923,WB182616,Bunnahabhain 2013 Moine Feis Ile 2021,91,107,17.6,success,
156924,WB88451,Balvenie 19 Years Old 1997 Dcs Compendium - Chapter Two Cask Nr.7951,110,106,-3.6,success,
156930,WB209114,Bunnahabhain 2004 Tokaji Moine Finish Feis Ile 2022,105,107,1.9,success,
156934,WB175171,Ardbeg 1998 Rare Cask Nr.50,112,104,-7.1,success,
156938,WB91458,Kavalan Selection Sherry Cask Nr.S100125026A,104,110,5.8,success,
156939,WB97790,Balvenie 14 Years Old 2002 Peat Week,100,108,8.0,success,
156941,WB30302,BenRiach 32 Years Old 1979 Single Cask Bottling Cask Nr.8507,94,110,17.0,success,
156947,WB203498,Bunnahabhain Abhainn Araig Feis Ile 2022,109,100,-8.3,success,
156955,WB120910,Kavalan Solist Port Cask Nr.O100929039A,94,103,9.6,success,
156959,WB52052,Kavalan Solist Sherry Cask Nr.S060904027,98,108,10.2,success,
156964,WB105585,Kavalan Solist Sherry Cask Nr.S081219006,110,107,-2.7,success,
156967,WB128399,Deanston 18 Years Old,119,111,-6.7,success,
156976,WB117395,Balvenie 25 Years Old Doublewood,105,112,6.7,success,
156980,WB113147,Port Charlotte 2001 The Heretic Feis Ile 2018,89,108,21.3,success,
156983,WB69709,Kavalan Solist Sherry Cask Nr.S060904028,99,108,9.1,success,
156984,WB177846,Deanston 12 Years Old Distillery Exclusive,106,110,3.8,success,
156986,WB174513,Balvenie 21 Years Old Single Barrel - Traditional Oak Cask Nr.5385,116,117,0.9,success,
156987,WB187049,Balvenie 21 Years Old Madeira Cask,111,109,-1.8,success,
156989,WB86059,Writers Tears Red Head,89,114,28.1,success,
156996,WB24057,Glengoyne 1968 Single Cask Nr.4615,100,111,11.0,success,
157002,WB79437,Kavalan Solist Sherry Cask Nr.S100311010A,111,101,-9.0,success,
157004,WB189871,Balvenie 21 Years Old The Second Red Rose,104,110,5.8,success,
157011,WB162755,Deanston 28 Years Old 1991 Muscat Cask Finish,101,110,8.9,success,
157013,WB218091,Deanston 21 Years Old 2000 Organic,125,112,-10.4,success,
157014,WB26177,Rosebank 1990 Diageo Special Releases 2011 21 Years Old,111,116,4.5,success,
157017,WB116962,Deanston 9 Years Old 2008 Brandy Cask Finish,112,113,0.9,success,
157020,WB140519,Kavalan Solist Sherry Cask Nr.S081130010,93,116,24.7,success,
157025,WB151861,Kavalan Solist Sherry Cask Nr.S100129005B,95,112,17.9,success,
157031,WB167899,Rosebank 1990 Release One 30 Years Old,111,117,5.4,success,
157045,WB160012,Kavalan Solist Sherry Cask Nr.S120621036A,108,114,5.6,success,
157046,WB86461,Glenfiddich Project XX Experimental Series No. 02,86,112,30.2,success,
157048,WB58212,Rosebank 1992 Diageo Special Releases 2014 21 Years Old,101,108,6.9,success,
157053,WB109634,Balvenie 25 Years Old Single Barrel - Traditional Oak Cask Nr.176,104,110,5.8,success,
157056,WB215536,Rosebank 31 Years Old Release Two,104,113,8.7,success,
157057,WB140235,Old Pulteney 2004 Single Cask Nr.126,95,109,14.7,success,
157065,WB181909,Old Pulteney 2006 Single Cask Nr.2059,99,115,16.2,success,
157066,WB217042,Old Pulteney 2006 Single Cask Nr.740,96,106,10.4,success,
157068,WB143960,Port Ellen 40 Years Old 1979 Casks Of Distinction Cask Nr.1883,118,119,0.8,success,
157069,WB42055,Balvenie 25 Years Old Triple Cask,115,118,2.6,success,
157072,WB156768,Port Ellen 40 Years Old 1978 Casks Of Distinction Cask Nr.2116,138,127,-8.0,success,
157073,WB185125,Ardbeg 2005 Single Cask Nr.5460,116,102,-12.1,success,
157075,WB203774,Ardbeg 2013 Private Reserve Cask Nr.272,95,106,11.6,success,
157077,WB23331,Balvenie 12 Years Old Signature Batch No. 4,121,105,-13.2,success,
157079,WB202439,Balvenie 40 Years Old Rare Marriages,105,105,0.0,success,
157081,WB91756,Deanston 40 Years Old Cask Strength,98,107,9.2,success,
157088,WB181304,Glenfarclas Spring Edition 2021,98,114,16.3,success,
157093,WB52388,BenRiach 13 Years Old 1999 Virgin American Oak Wood Finish,108,117,8.3,success,
157096,WB33521,Balvenie Tun 1401 Batch No. 5,100,112,12.0,success,
157100,WB167075,Balvenie Tun 1509 Batch No. 7,92,115,25.0,success,
157105,WB217669,Ardbeg Smoketrails Manzanilla Edition,106,111,4.7,success,
157111,WB139284,Balvenie Tun 1509 Batch No. 6,102,134,31.4,success,
157112,WB70191,Bruichladdich Br6 Elements of Islay,100,131,31.0,success,
157114,WB151307,Rosebank 1990 Vintage Series First Edition 29 Years Old,116,133,14.7,success,
157120,WB240174,Glenmorangie A Tale Of Tokyo Limited Edition,98,117,19.4,success,
157122,WB53212,Glengoyne 1998 Palo Cortado Cask 15 Years Old,107,124,15.9,success,
157126,WB104211,Arran 2006 Trebbiano Casks Small Batch,117,115,-1.7,success,
157134,WB138226,Kavalan Concertmaster Sherry Cask Finish,107,120,12.1,success,
157139,WB11100,Port Ellen Pe1 Elements of Islay,92,113,22.8,success,
157141,WB29747,BenRiach 17 Years Old Septendecim - Peated Malt,95,111,16.8,success,
157144,WB3785,Glengoyne 1971 Single Cask 1 Cask Nr.4855 27 Years Old,110,119,8.2,success,
157146,WB73170,Ardmore 12 Years Old Port Wood Finish,119,120,0.8,success,
157147,WB228569,Arran 25 Years Old 1997 Single Cask Nr.1997/728,120,123,2.5,success,
157148,WB236892,Ardbeg 38 Years Old The Awakening,109,119,9.2,success,
157158,WB141180,Laphroaig Port Wood,102,116,13.7,success,
157159,WB15379,Ardbeg Supernova Sn 2010 Committee Release,97,117,20.6,success,
157162,WB101491,Laphroaig 25 Years Old Cask Strength Edition 2017,101,103,2.0,success,
157163,WB118318,Laphroaig 25 Years Old Cask Strength Edition 2018,111,110,-0.9,success,
157164,WB230879,Bimber Ex Bourbon Oak Casks Small Batch 4,94,104,10.6,success,
157166,WB204200,Bimber London Single Malt Whisky Fortnum & Mason,88,102,15.9,success,
157167,WB212074,Macallan 18 Years Old Double Cask 2022,112,109,-2.7,success,
157169,WB144566,Bimber Founders Collection Special Release 2019 Cask Nr.16,109,99,-9.2,success,
157171,WB190068,Bimber Ex Bourbon Oak Casks Small Batch 3,98,100,2.0,success,
157172,WB32098,Glenrothes 1991,111,105,-5.4,success,
157174,WB236352,Macallan Litha,111,99,-10.8,success,
157177,WB240936,Bruichladdich 24 Years Old Black Art 11.1,49,106,116.3,success,
157180,WB196440,Bruichladdich 29 Years Old Black Art 9.1,94,111,18.1,success,
157182,WB19049,Brora 30 Years Old 9Th Release Diageo Special Releases 2010,107,106,-0.9,success,
157183,WB99885,Ardbeg An Oa  ,91,97,6.6,success,
157184,WB73472,Dailuaine 34 Years Old Diageo Special Releases 2015,109,108,-0.9,success,
157185,WB160282,Weller 12 Years Old,101,104,3.0,success,
157190,WB96909,Bunnahabhain 2004 Moine Feis Ile 2017,105,110,4.8,success,
157192,WB116840,Port Charlotte Pl5 Elements of Islay,102,123,20.6,success,
157193,WB195536,Kavalan Triple Sherry Cask,102,107,4.9,success,
157194,WB157064,Bunnahabhain 14 Years Old 2005 Burgundy Finish,89,114,28.1,success,
157195,WB82714,Bowmore Feis Ile 2016,115,120,4.3,success,
157199,WB60005,Bunnahabhain Ceobanach Batch No 01,92,90,-2.2,success,
157200,WB240730,Arran Remnant Renegade The Signature Series - Edition 1,111,107,-3.6,success,
157208,WB113148,Bowmore 15 Year Old Feis Ile 2018,98,96,-2.0,success,
157209,WB165453,Bowmore 9 Year Old,96,102,6.2,success,
157211,WB85644,Balvenie Tun 1858 Batch No. 5,83,98,18.1,success,
157213,WB93201,Bunnahabhain 46 Years Old Eich Bhana Lir,114,109,-4.4,success,
157217,WB39284,Glenrothes 1996 The Editors' Cask Nr.9973,107,112,4.7,success,
157219,WB35462,Bowmore 1957 Crystal Decanter,99,106,7.1,success,
157220,WB188730,Arran 24 Years Old 1996 Premium Cask Nr.1996/752,104,106,1.9,success,
157221,WB163561,Bimber Peated Cask Small Batch 01/2020,100,101,1.0,success,
157222,WB237041,Bunnahabhain Stireadair,93,94,1.1,success,
157223,WB660,Bowmore 17 Year Old,112,94,-16.1,success,
157224,WB119782,Bowmore 19 Year Old French Oak Barrique,97,98,1.0,success,
157226,WB114248,Balvenie Tun 1509 Batch No. 5,89,101,13.5,success,
157227,WB8940,Bowmore 1980 Queen'S Cask,121,105,-13.2,success,
157228,WB11164,Bowmore 1964 Gold,97,112,15.5,success,
157232,WB126452,Bowmore 1988 Edition No. 2,98,105,7.1,success,
157233,WB231024,Deanston 15 Years Old Distillery Exclusive,86,109,26.7,success,
157236,WB42201,Bowmore Feis Ile 2013,84,104,23.8,success,
157237,WB230818,Deanston 15 Years Old Tequila Cask Finish,115,106,-7.8,success,
157238,WB41838,Balvenie 16 Years Old Triple Cask,106,121,14.2,success,
157240,WB134372,Balvenie 30 Years Old,93,115,23.7,success,
157245,WB168048,Balvenie 12 Years Old Single Barrel Nr.8411,101,130,28.7,success,
157251,WB190822,Deanston 12 Years Old 2008 Distillery Exclusive,102,123,20.6,success,
157253,WB144301,Glenrothes 19 Years Old 1999 Single Cask Nr.8190,121,132,9.1,success,
157255,WB221954,Kilchoman 2012 Cask Nr.591/2012,97,112,15.5,success,
157256,WB231479,Kilchoman Fino Sherry Matured,110,117,6.4,success,
157257,WB213200,Deanston 2009 Cask Nr.1,83,119,43.4,success,
157261,WB66054,Kilchoman Loch Gorm 3Rd Edition,129,119,-7.8,success,
157262,WB92063,Glenfarclas 180Th Anniversary,90,119,32.2,success,
157264,WB192,Bowmore 16 Years Old 1989 Bourbon Matured,115,120,4.3,success,
157266,WB97921,Bowmore 1988 Vintage Edition,116,117,0.9,success,
157267,WB6344,Hanyu 1988 Queen Of Clubs Cask Nr.7003,103,116,12.6,success,
157270,WB107404,Karuizawa 50 Years Old 1968 Aqua Of Life Cask Nr.6223,76,105,38.2,success,
157271,WB179223,Balvenie 12 Years Old Single Barrel Nr.22141,104,131,26.0,success,
157273,WB141509,Glenrothes 19 Years Old 1999 Single Cask Nr.8193,108,118,9.3,success,
157277,WB117937,Glenrothes 25 Years Old The Soleo Collection,103,111,7.8,success,
157285,WB95040,Glenrothes 1976 Single Cask Nr.2682,98,111,13.3,success,
157286,WB106557,Balvenie 12 Years Old Single Barrel Nr.298,108,110,1.9,success,
157292,WB97310,Balvenie 12 Years Old Single Barrel Nr.297,117,111,-5.1,success,
157308,WB94619,Bowmore 1999 Hand Filled At The Distillery Cask Nr.1461,122,108,-11.5,success,
157319,WB132115,Bowmore 1995 Feis Ile 2019,122,104,-14.8,success,
157328,WB51890,Highland Park 15 Years Old Freya Valhalla Collection,129,116,-10.1,success,
157329,WB59048,Connemara Peated Irish Whiskey,101,111,9.9,success,
157335,WB56722,Tomatin 32 Years Old 1981 Limited Release Single Cask Nr.001,111,117,5.4,success,
157336,WB11381,Tomatin 15 Years Old (Old Design),104,115,10.6,success,
157347,WB192355,Lagavulin 2006 The Distillers Edition Cask Nr.lgv.4/510,120,119,-0.8,success,
